Customer_ID,Age,Income_Level,Employment_Status,Credit_Score,Card_Issuance_Date,Monthly_Spend,Delinquency_Status,Outstanding_Balance,Bank_Name,Region,Delinquency_Reason,Card_Utilization,Regulatory_Change,Net_Growth_Impact
8477,38,Medium,Unemployed,559,2022-10-10,47865.7,1,68155.97,RBL,Central,Medical,58.54,0,0
8478,21,Medium,Self-Employed,772,2020-11-20,23724.54,0,77310.25,HDFC,South,None,42.81,1,0
8479,59,Medium,Employed,708,2020-04-10,11782.12,0,8640.75,HDFC,Central,None,33.76,0,1
8480,23,High,Employed,758,2022-02-16,37986.48,0,83314.12,Federal,East,None,35.37,0,1
8481,33,Medium,Self-Employed,737,2021-11-24,2990.84,0,9051.62,SBI,North,None,47.46,0,0
8482,36,Low,Employed,824,2021-03-21,3897.28,0,17070.29,SBI,East,None,62.67,0,0
8483,56,Low,Student,670,2023-01-12,12364.13,0,21193.01,SBI,West,None,48.99,0,1
8484,23,Low,Employed,676,2021-03-17,1818.71,1,1241.25,ICICI,Central,Overspending,75.61,1,0
8485,56,Medium,Employed,677,2021-12-06,5858.91,0,7909.57,Kotak Mahindra,West,None,12.84,0,1
8486,44,Low,Unemployed,719,2021-03-08,12705.37,0,39597.68,Axis,South,None,21.79,0,0
8487,41,Low,Employed,620,2022-06-18,18982.19,0,84450.63,Kotak Mahindra,West,None,4.31,0,1
8488,27,High,Employed,647,2020-03-15,51014.6,0,93385.26,ICICI,West,None,31.88,0,1
8489,42,Low,Employed,714,2020-11-25,16843.46,0,58226.94,HDFC,West,None,73.76,0,1
8490,29,Medium,Self-Employed,670,2021-07-22,8522.43,0,22056.53,IDFC First,Central,None,52.81,1,0
8491,49,Low,Employed,758,2021-02-05,10318.27,0,30427.59,ICICI,South,None,56.31,0,1
8492,27,Low,Employed,619,2022-07-03,13647.46,0,30970.34,HDFC,Central,None,46.67,0,1
8493,35,Low,Employed,695,2020-07-02,5455.91,0,7758.11,SBI,West,None,26.67,0,0
8494,31,Medium,Unemployed,618,2021-09-23,10487.34,0,39755.95,Federal,West,None,69.83,0,1
8495,27,High,Employed,635,2021-10-23,37899.56,0,77659.22,ICICI,West,None,29.54,1,0
8496,44,Low,Employed,752,2020-10-12,9760.16,0,16815.05,HDFC,East,None,36.66,0,0
8497,42,Low,Employed,694,2021-03-23,6864.5,0,18493.54,IDFC First,Central,None,78.31,0,0
8498,49,Medium,Self-Employed,671,2022-01-19,22084.64,1,52360.58,ICICI,West,Medical,51.25,0,0
8499,19,Medium,Unemployed,580,2020-05-13,7475.73,0,34021.6,Axis,South,None,57.63,0,0
8500,47,Medium,Employed,677,2022-03-01,22987.97,0,59791.35,HDFC,North,None,31.02,0,1
8501,62,High,Unemployed,568,2020-02-17,55161.78,1,138288.74,SBI,East,Overspending,12.98,0,1
8502,32,Medium,Employed,751,2022-01-09,22761.48,0,80110.99,SBI,North,None,13.49,0,1
8503,55,Medium,Employed,761,2020-06-28,12203.76,0,30991.78,Others,West,None,27.68,0,1
8504,34,High,Unemployed,730,2021-02-08,7740.83,0,24394.62,HDFC,Central,None,34.48,0,0
8505,23,Medium,Employed,726,2020-10-11,20954.23,0,59792.17,Axis,Central,None,40.06,1,1
8506,33,Low,Self-Employed,659,2021-11-17,5141.5,0,17924.85,RBL,South,None,44.57,0,0
8507,47,Low,Student,631,2021-09-27,16099.81,0,57436.21,HDFC,East,None,42.43,0,1
8508,28,Low,Employed,729,2021-11-22,15094.08,0,24598.21,Axis,Central,None,53.48,0,0
8509,30,Low,Employed,712,2023-01-01,0.0,1,0.0,Axis,Central,Overspending,45.54,0,0
8510,42,Low,Unemployed,619,2020-09-28,6677.95,0,8966.7,RBL,East,None,60.02,0,0
8511,37,Low,Employed,684,2020-10-23,4207.92,0,12143.47,SBI,North,None,48.75,0,0
8512,42,High,Employed,770,2021-08-11,16253.85,0,64415.94,SBI,West,None,43.02,0,1
8513,39,High,Employed,674,2022-08-03,36616.79,0,26907.45,Kotak Mahindra,Central,None,26.98,1,0
8514,41,Medium,Employed,780,2020-12-06,12097.87,0,52733.4,IDFC First,East,None,51.02,0,1
8515,32,High,Self-Employed,690,2022-07-12,21731.82,0,73734.58,SBI,Central,None,14.76,0,1
8516,39,Low,Employed,677,2021-01-24,2912.49,0,3812.53,SBI,East,None,65.06,0,0
8517,27,High,Self-Employed,632,2021-03-26,66537.71,0,142317.9,ICICI,Central,None,60.95,0,1
8518,49,Medium,Unemployed,620,2021-03-02,18017.55,0,28457.72,Axis,Central,None,35.04,1,1
8519,30,Low,Employed,730,2022-02-23,7687.68,0,28700.4,HDFC,Central,None,32.13,0,0
8520,48,Low,Employed,677,2021-01-14,14305.69,0,46420.47,ICICI,South,None,59.27,0,0
8521,34,Low,Self-Employed,731,2021-09-18,6418.37,0,13895.72,ICICI,South,None,38.91,0,0
8522,39,Low,Self-Employed,654,2021-11-01,9599.99,0,23815.52,Axis,South,None,58.06,0,0
8523,32,Low,Employed,692,2022-04-16,4382.1,0,14443.16,SBI,South,None,61.23,0,0
8524,26,Low,Employed,622,2022-01-30,5517.4,0,12353.53,SBI,North,None,24.94,0,0
8525,19,Low,Employed,733,2020-08-26,8609.94,0,14468.34,Axis,North,None,10.19,1,1
8526,26,Low,Employed,683,2021-03-24,9000.56,0,21477.57,HDFC,Central,None,38.05,0,0
8527,33,High,Employed,794,2021-09-01,54910.44,0,154114.91,HDFC,West,None,58.38,0,1
8528,39,Low,Self-Employed,722,2020-11-03,13355.52,1,19427.9,SBI,North,Job Loss,39.13,0,1
8529,47,Low,Employed,705,2020-06-09,7733.04,0,16987.17,Kotak Mahindra,East,None,60.55,0,1
8530,32,Medium,Student,733,2020-04-15,30802.36,0,75349.65,Axis,East,None,17.67,0,1
8531,28,High,Self-Employed,704,2021-07-11,23544.58,0,59305.24,ICICI,South,None,3.53,0,1
8532,22,Low,Employed,760,2020-11-01,11531.79,0,43423.92,HDFC,South,None,41.62,0,0
8533,41,High,Employed,648,2022-01-23,25297.41,0,77476.56,IDFC First,Central,None,19.51,0,1
8534,50,Low,Self-Employed,707,2022-04-25,4497.77,0,13434.67,SBI,West,None,30.82,0,0
8535,49,Low,Self-Employed,710,2021-01-21,13156.04,0,18293.6,HDFC,East,None,36.62,0,0
8536,44,Low,Student,567,2022-02-04,0.0,0,0.0,Kotak Mahindra,South,None,61.01,0,1
8537,43,Medium,Employed,790,2020-12-08,26625.24,0,73766.67,HDFC,West,None,55.55,0,1
8538,53,Low,Employed,630,2022-05-08,8991.87,0,21851.04,Kotak Mahindra,South,None,31.23,0,0
8539,40,Medium,Student,582,2020-10-18,21682.52,0,72829.09,HDFC,Central,None,63.2,0,1
8540,43,Low,Employed,529,2022-07-22,16091.31,0,50811.66,Kotak Mahindra,South,None,82.7,0,1
8541,33,Medium,Self-Employed,708,2021-09-03,9268.43,0,4080.13,IDFC First,East,None,40.46,0,1
8542,23,Low,Employed,601,2021-05-11,2115.41,0,5802.27,SBI,North,None,65.45,0,0
8543,30,Medium,Self-Employed,648,2023-01-07,31097.55,0,92743.41,HDFC,South,None,82.44,0,1
8544,36,Medium,Employed,750,2021-03-09,17891.24,0,7752.14,SBI,West,None,54.89,1,0
8545,37,Medium,Self-Employed,691,2022-03-23,32130.8,0,91515.86,HDFC,West,None,34.67,0,1
8546,56,Low,Employed,662,2022-09-14,11293.65,0,59348.59,SBI,East,None,50.97,0,1
8547,37,High,Student,564,2021-11-29,46609.04,1,92758.22,SBI,Central,Overspending,22.2,1,0
8548,48,Medium,Employed,693,2021-09-15,17917.36,0,36307.59,HDFC,West,None,27.08,0,1
8549,32,Low,Employed,751,2022-06-08,6737.07,0,18355.51,Axis,North,None,32.17,0,0
8550,33,High,Employed,742,2020-09-09,79727.67,0,281934.09,HDFC,Central,None,41.54,0,0
8551,23,Medium,Unemployed,737,2021-05-05,13881.09,0,47427.78,Kotak Mahindra,West,None,45.93,0,0
8552,29,Medium,Employed,660,2022-07-22,30404.06,0,51393.58,Axis,West,None,21.06,0,1
8553,42,Low,Employed,620,2024-04-30,3386.22,0,9576.57,ICICI,South,None,73.74,0,0
8554,37,Medium,Employed,718,2021-01-04,11078.28,0,23584.94,HDFC,West,None,38.06,1,0
8555,46,Low,Employed,712,2023-09-01,8913.13,0,17097.64,RBL,West,None,31.43,0,0
8556,38,Medium,Employed,699,2020-11-18,18473.49,0,62080.64,Kotak Mahindra,North,None,72.23,0,0
8557,33,Medium,Employed,655,2020-09-09,29608.53,0,145745.3,ICICI,North,None,57.24,0,1
8558,58,Medium,Self-Employed,520,2021-06-10,17225.04,0,39374.53,ICICI,South,None,48.43,0,1
8559,36,Low,Employed,639,2021-09-04,5406.24,0,10275.27,SBI,East,None,48.29,0,0
8560,48,High,Self-Employed,713,2021-01-08,14565.35,0,20487.22,Others,North,None,41.85,1,1
8561,32,Low,Unemployed,647,2022-03-02,19684.8,1,71439.51,ICICI,West,Job Loss,40.32,0,0
8562,44,Medium,Student,717,2021-12-02,5186.27,0,24245.1,HDFC,Central,None,44.5,0,0
8563,46,Medium,Self-Employed,700,2021-03-11,51161.85,0,51153.34,Kotak Mahindra,South,None,57.03,0,1
8564,39,Medium,Employed,744,2020-01-12,26704.28,0,57853.94,Kotak Mahindra,East,None,26.53,0,1
8565,18,Low,Self-Employed,725,2021-11-28,10250.59,0,3064.94,HDFC,North,None,50.42,0,1
8566,37,Low,Employed,701,2020-12-19,465.49,0,1459.39,RBL,West,None,27.73,0,0
8567,49,Low,Employed,701,2021-10-30,10731.73,0,19751.78,Axis,West,None,69.56,0,1
8568,42,Medium,Self-Employed,505,2021-10-09,4480.54,0,6837.14,ICICI,Central,None,34.09,0,0
8569,41,Low,Unemployed,590,2020-04-02,7175.79,0,13491.67,ICICI,West,None,31.84,0,1
8570,19,Medium,Employed,663,2021-06-05,30986.83,0,35811.92,RBL,East,None,3.67,0,0
8571,29,Medium,Employed,693,2022-05-17,5574.59,0,20699.69,ICICI,North,None,30.7,0,0
8572,41,Low,Employed,644,2020-10-08,11271.47,0,37149.01,Kotak Mahindra,West,None,59.71,0,0
8573,41,Low,Employed,756,2022-10-03,6188.94,0,23854.64,HDFC,South,None,70.16,0,0
8574,49,Low,Self-Employed,627,2023-03-05,10820.06,0,21352.38,ICICI,North,None,2.92,0,0
8575,35,Low,Employed,766,2021-08-21,1286.65,0,3706.1,ICICI,South,None,17.59,0,0
8576,41,Medium,Employed,642,2021-10-08,33263.86,0,97915.39,Federal,Central,None,50.56,0,1
8577,37,Medium,Employed,663,2022-02-28,26940.06,0,80879.71,Others,East,None,32.37,0,0
8578,27,Medium,Unemployed,589,2022-09-28,11587.83,0,23429.04,Federal,West,None,88.21,0,1
8579,18,Low,Self-Employed,650,2021-04-10,4114.18,0,12723.07,ICICI,North,None,52.09,0,1
8580,41,High,Unemployed,700,2020-10-09,65403.06,0,220359.35,ICICI,Central,None,63.64,0,1
8581,38,Low,Employed,680,2020-10-23,5864.74,0,16077.81,RBL,North,None,63.03,0,1
8582,30,Low,Unemployed,611,2021-07-14,3788.92,0,10395.06,HDFC,West,None,40.0,0,0
8583,20,Medium,Employed,655,2020-10-13,25216.16,0,108361.1,Others,West,None,25.39,0,1
8584,43,High,Unemployed,614,2022-10-20,52878.21,0,173505.9,Federal,North,None,88.24,0,1
8585,34,Low,Employed,712,2022-09-26,5221.99,0,8861.07,HDFC,West,None,28.73,0,0
8586,42,Medium,Employed,687,2021-09-29,34321.27,0,74854.25,SBI,East,None,28.6,0,1
8587,55,High,Employed,690,2020-08-22,39965.14,0,165928.56,Axis,South,None,46.29,0,1
8588,18,Medium,Employed,760,2021-12-29,29127.01,0,150426.93,HDFC,North,None,33.86,1,1
8589,30,Low,Employed,716,2022-07-06,12546.63,0,24200.94,Axis,North,None,21.47,0,0
8590,34,High,Student,590,2021-05-28,13526.79,0,41218.23,Axis,Central,None,44.51,0,1
8591,51,Medium,Employed,694,2022-01-31,31580.55,0,91409.82,SBI,South,None,45.07,0,1
8592,20,Medium,Employed,667,2021-05-17,30227.99,0,89887.16,SBI,South,None,44.25,0,1
8593,56,Medium,Employed,731,2020-09-02,23350.17,0,39522.5,HDFC,Central,None,11.92,1,0
8594,38,High,Employed,706,2021-02-26,0.0,0,0.0,HDFC,South,None,12.69,0,0
8595,36,Medium,Self-Employed,747,2021-04-17,22343.85,0,38023.38,RBL,South,None,39.19,0,0
8596,35,Low,Employed,655,2022-03-11,3454.35,0,2564.92,IDFC First,East,None,64.2,0,1
8597,32,Medium,Unemployed,618,2021-06-08,6349.95,1,21217.79,Axis,East,Job Loss,59.87,0,0
8598,47,Low,Employed,636,2022-01-17,7215.84,0,31294.03,ICICI,South,None,40.69,0,0
8599,26,Low,Student,657,2023-03-04,0.0,1,0.0,SBI,North,Job Loss,16.92,0,1
8600,40,Medium,Employed,607,2021-10-18,18961.14,0,47679.27,HDFC,East,None,59.51,0,1
8601,33,Low,Student,679,2020-09-24,13461.8,0,21418.89,ICICI,Central,None,79.05,0,0
8602,29,Medium,Employed,696,2022-07-04,25491.61,0,68554.24,Axis,North,None,57.13,0,0
8603,62,High,Self-Employed,689,2022-02-25,63444.13,0,150703.83,ICICI,North,None,75.56,0,0
8604,41,Medium,Employed,747,2021-01-18,16820.31,0,27702.95,Others,West,None,56.47,0,1
8605,43,High,Employed,713,2022-08-27,49062.92,0,93517.07,Others,North,None,73.0,0,1
8606,48,Low,Employed,623,2021-03-23,2557.53,0,1300.49,HDFC,North,None,47.81,0,0
8607,22,High,Self-Employed,646,2021-10-21,1083.46,0,856.83,SBI,West,None,11.57,0,1
8608,54,High,Employed,695,2021-09-06,17776.72,0,9307.86,Axis,South,None,43.71,0,1
8609,18,Low,Employed,680,2021-04-01,4302.14,0,7763.26,RBL,South,None,51.3,0,0
8610,29,Low,Self-Employed,667,2023-02-24,4100.37,0,8979.23,SBI,Central,None,17.52,0,1
8611,32,Low,Self-Employed,777,2021-06-28,14140.16,0,40257.41,ICICI,East,None,0.0,0,1
8612,42,High,Student,666,2021-01-20,36970.93,0,128572.01,Others,West,None,43.05,1,0
8613,39,High,Employed,722,2020-11-19,82850.88,0,87040.48,Axis,South,None,45.97,0,0
8614,35,Low,Employed,579,2021-01-25,15624.74,0,54773.56,HDFC,West,None,40.87,0,0
8615,36,Medium,Employed,744,2021-07-13,9912.53,1,21583.14,Kotak Mahindra,East,Medical,69.05,0,0
8616,27,Low,Self-Employed,851,2021-03-06,13130.75,0,41361.71,Axis,North,None,59.63,0,1
8617,22,Medium,Student,740,2022-09-06,30467.26,0,95845.61,HDFC,West,None,64.89,0,1
8618,44,High,Student,633,2021-10-22,32806.83,0,89627.87,ICICI,South,None,61.62,0,1
8619,43,Low,Student,796,2020-11-05,8099.14,0,23507.66,Others,East,None,33.61,0,1
8620,52,High,Unemployed,631,2023-10-18,26816.35,0,85720.46,Axis,North,None,34.92,0,0
8621,29,High,Student,678,2021-11-03,87670.99,1,440344.38,IDFC First,West,Overspending,26.76,0,1
8622,43,High,Employed,683,2022-08-09,72327.56,0,384598.24,SBI,West,None,55.96,0,1
8623,34,Low,Student,642,2023-12-08,6544.97,0,14174.99,SBI,East,None,5.63,0,0
8624,48,Low,Self-Employed,545,2022-02-20,15811.86,0,62039.99,ICICI,East,None,34.82,0,1
8625,47,Low,Employed,747,2020-05-06,5774.25,0,14776.58,SBI,Central,None,35.5,0,0
8626,39,Medium,Employed,682,2020-12-03,29509.27,0,92274.3,HDFC,North,None,32.85,0,1
8627,33,Medium,Employed,688,2023-06-16,22559.56,0,40670.79,Axis,West,None,41.65,0,1
8628,46,Low,Self-Employed,696,2022-05-15,7557.34,0,27850.71,RBL,Central,None,23.56,0,1
8629,43,Medium,Self-Employed,655,2021-01-05,9808.49,0,30382.46,Kotak Mahindra,Central,None,62.92,1,1
8630,30,Low,Employed,715,2021-03-12,5094.31,0,19004.98,SBI,Central,None,59.9,1,1
8631,23,Low,Self-Employed,752,2021-06-01,11045.68,0,20219.32,SBI,South,None,57.32,0,1
8632,34,Medium,Employed,724,2021-07-01,20697.56,0,0.0,Kotak Mahindra,Central,None,57.26,0,1
8633,52,Low,Unemployed,620,2020-11-05,6336.81,1,28672.8,HDFC,North,Job Loss,90.48,0,0
8634,48,Low,Self-Employed,672,2021-04-17,15275.96,0,27991.39,ICICI,North,None,43.99,0,0
8635,25,Low,Student,672,2021-11-04,8646.8,0,20759.81,Others,Central,None,39.4,0,0
8636,25,High,Employed,650,2021-11-18,40030.32,0,175811.0,HDFC,East,None,81.19,0,1
8637,49,Medium,Student,672,2020-10-07,14619.34,0,21752.82,HDFC,Central,None,33.42,0,1
8638,25,Medium,Employed,741,2023-07-22,22951.98,0,70645.03,Axis,South,None,28.66,1,0
8639,42,Medium,Employed,705,2022-01-02,25929.9,0,119058.38,SBI,Central,None,55.66,0,0
8640,30,Medium,Employed,674,2020-06-21,21472.87,0,60452.71,HDFC,Central,None,42.86,0,1
8641,53,Low,Self-Employed,662,2021-03-26,10942.4,0,50563.86,HDFC,East,None,80.18,0,1
8642,29,Medium,Student,699,2022-05-21,13398.49,0,34756.8,RBL,East,None,47.81,0,0
8643,48,Medium,Employed,633,2020-05-31,9165.62,0,32647.89,Others,North,None,33.54,0,0
8644,38,Medium,Student,611,2020-08-03,17415.01,0,41463.94,Axis,North,None,58.46,0,1
8645,39,Medium,Employed,603,2021-08-22,24259.43,0,42162.42,RBL,Central,None,16.6,0,1
8646,18,Medium,Employed,702,2023-08-06,30327.69,0,82440.19,ICICI,North,None,30.71,0,0
8647,18,Low,Employed,751,2023-04-04,19178.18,0,4710.25,Others,North,None,57.86,0,1
8648,34,High,Employed,779,2022-10-25,52896.01,0,81674.44,SBI,Central,None,20.31,0,1
8649,39,Low,Student,752,2022-06-08,0.0,0,0.0,HDFC,West,None,33.32,0,0
8650,25,High,Self-Employed,638,2021-06-04,63438.11,0,182583.55,SBI,North,None,60.19,0,0
8651,26,Low,Employed,715,2023-06-29,10081.77,1,42981.43,HDFC,North,Overspending,64.68,0,0
8652,42,Low,Self-Employed,655,2021-02-14,4538.43,0,10119.36,Others,East,None,57.4,0,1
8653,42,Medium,Employed,798,2020-10-04,28238.69,0,49941.46,SBI,Central,None,0.0,0,1
8654,35,Low,Employed,778,2022-02-15,10109.3,0,28160.67,ICICI,Central,None,48.03,0,0
8655,44,High,Employed,710,2020-09-04,30338.54,0,56196.54,Axis,East,None,65.45,0,1
8656,25,Medium,Self-Employed,642,2021-02-26,21215.15,0,18196.99,ICICI,North,None,80.75,0,1
8657,33,Medium,Student,453,2022-03-16,11045.46,0,20101.77,IDFC First,West,None,17.24,0,1
8658,53,Low,Employed,613,2021-03-14,7004.94,0,9782.4,SBI,North,None,14.91,0,1
8659,37,Low,Employed,588,2020-04-10,1471.76,0,4803.09,HDFC,Central,None,46.14,0,0
8660,38,Low,Employed,613,2020-09-18,10128.19,0,18036.76,IDFC First,West,None,12.98,0,0
8661,60,Medium,Employed,812,2022-07-06,23704.34,0,77227.61,ICICI,East,None,36.6,0,0
8662,23,Medium,Self-Employed,602,2021-02-14,31341.28,0,57000.62,Axis,West,None,50.31,0,1
8663,44,Medium,Employed,636,2021-07-30,30032.42,0,84941.12,Federal,Central,None,60.04,0,1
8664,53,High,Self-Employed,624,2022-11-03,26809.41,0,82283.11,SBI,Central,None,50.75,0,1
8665,33,Medium,Employed,855,2021-01-24,23866.23,0,43426.18,IDFC First,West,None,60.04,0,1
8666,45,High,Employed,696,2021-07-08,48421.84,0,72720.27,Kotak Mahindra,West,None,59.07,0,0
8667,27,Low,Employed,759,2021-06-09,4001.63,0,13051.12,ICICI,North,None,45.32,1,0
8668,30,Low,Employed,710,2021-04-18,12535.65,0,20535.49,HDFC,South,None,47.05,0,1
8669,40,Low,Unemployed,510,2020-12-21,6418.41,0,6800.35,Federal,East,None,73.02,0,0
8670,44,Low,Employed,791,2021-12-07,4768.59,0,7855.58,Axis,South,None,54.98,0,0
8671,48,Medium,Employed,724,2024-07-30,18318.47,0,33456.99,Kotak Mahindra,North,None,56.5,0,1
8672,52,Medium,Self-Employed,672,2022-04-06,3143.58,0,11224.66,HDFC,West,None,44.61,0,0
8673,36,Medium,Student,765,2022-10-23,2296.56,0,1313.34,HDFC,Central,None,13.86,0,0
8674,48,Medium,Unemployed,609,2021-05-20,25827.67,0,102435.66,ICICI,East,None,36.25,0,1
8675,33,High,Employed,691,2021-01-27,26746.59,1,45524.44,Others,Central,Job Loss,46.89,0,1
8676,46,High,Employed,679,2021-07-27,15541.73,0,42800.77,SBI,Central,None,65.24,0,1
8677,39,Low,Self-Employed,744,2020-07-24,0.0,0,0.0,Axis,East,None,73.32,0,0
8678,41,Low,Unemployed,678,2021-07-23,1645.61,0,3731.76,HDFC,North,None,35.09,0,0
8679,41,Low,Employed,716,2023-02-14,4155.32,0,6321.75,Axis,Central,None,62.78,0,1
8680,20,Low,Employed,636,2022-05-06,0.0,0,0.0,Federal,East,None,21.75,0,0
8681,25,Medium,Employed,677,2020-09-12,26573.59,0,58990.23,Axis,North,None,46.88,0,1
8682,38,Medium,Employed,636,2021-05-25,24149.66,0,50571.22,ICICI,East,None,60.56,0,1
8683,20,Low,Employed,769,2022-08-14,4017.38,0,18121.89,ICICI,South,None,80.63,0,0
8684,45,Medium,Employed,605,2020-09-27,33060.19,0,67589.16,HDFC,West,None,20.38,0,1
8685,45,Medium,Employed,795,2020-10-29,12872.75,0,5220.35,Others,South,None,19.22,0,1
8686,40,Low,Employed,777,2020-12-21,7809.74,0,32016.79,ICICI,South,None,75.29,0,0
8687,25,Low,Employed,644,2022-06-17,14657.11,0,20674.34,HDFC,North,None,73.64,0,1
8688,50,High,Employed,675,2022-02-07,33067.29,0,147442.53,Others,South,None,44.72,0,1
8689,57,Medium,Employed,657,2022-09-29,27998.94,0,75455.14,IDFC First,South,None,50.32,0,0
8690,38,Low,Student,685,2020-08-23,11482.49,0,28058.93,RBL,North,None,32.48,0,0
8691,42,Low,Employed,784,2021-02-09,5564.24,0,6591.4,SBI,East,None,37.1,0,0
8692,39,Low,Self-Employed,751,2021-06-27,6607.75,0,20236.69,SBI,Central,None,6.06,1,0
8693,42,Low,Unemployed,604,2021-11-04,1169.17,1,1729.97,RBL,South,Job Loss,40.57,0,0
8694,35,High,Employed,775,2022-02-23,0.0,0,0.0,Kotak Mahindra,Central,None,42.81,1,1
8695,36,Low,Employed,770,2021-04-08,4128.67,0,10778.25,HDFC,South,None,81.47,0,0
8696,46,Low,Employed,688,2020-12-01,9186.78,0,35144.83,Kotak Mahindra,Central,None,70.17,0,0
8697,60,Low,Self-Employed,679,2021-02-16,1895.11,0,3098.89,Axis,North,None,51.05,0,0
8698,22,Medium,Employed,792,2021-09-01,26137.77,0,31758.32,HDFC,East,None,21.48,0,1
8699,35,Low,Employed,763,2022-06-08,5771.61,0,10878.41,SBI,Central,None,30.44,0,0
8700,25,Low,Unemployed,703,2020-03-26,12960.53,1,36897.78,Axis,West,Overspending,35.79,0,0
8701,52,Medium,Self-Employed,835,2023-03-24,9259.81,0,36619.25,HDFC,East,None,60.76,0,0
8702,31,Medium,Employed,732,2021-08-22,19420.05,0,39261.45,SBI,West,None,7.17,0,0
8703,22,Low,Self-Employed,699,2022-07-15,1961.68,0,4494.28,HDFC,South,None,36.05,0,0
8704,43,Low,Employed,781,2021-06-07,0.0,0,0.0,HDFC,North,None,38.98,0,0
8705,54,Medium,Self-Employed,799,2021-09-01,17373.18,0,28224.31,Axis,South,None,10.72,0,1
8706,43,High,Employed,663,2021-10-09,16009.38,0,19074.65,Federal,South,None,59.22,0,1
8707,39,Low,Self-Employed,667,2020-10-16,7703.21,0,18655.23,SBI,East,None,0.0,0,0
8708,41,Low,Employed,638,2020-03-17,10101.05,0,33808.86,SBI,West,None,35.77,0,1
8709,51,Low,Employed,720,2022-05-07,725.82,0,1591.05,SBI,East,None,39.27,0,0
8710,28,Medium,Employed,753,2021-10-10,28301.2,0,95544.2,Axis,North,None,68.98,0,1
8711,35,Medium,Self-Employed,623,2021-09-29,7958.52,0,7236.75,IDFC First,North,None,54.03,0,0
8712,32,Medium,Employed,768,2021-06-12,12854.37,0,30931.88,SBI,West,None,3.85,1,1
8713,25,Medium,Employed,672,2023-02-17,13342.9,0,4278.52,IDFC First,South,None,21.81,0,1
8714,33,High,Employed,667,2021-05-04,44305.78,0,125561.44,HDFC,East,None,9.93,0,0
8715,48,High,Employed,767,2022-05-13,51341.79,0,79571.0,HDFC,West,None,38.44,1,0
8716,42,Medium,Self-Employed,642,2021-11-03,25208.59,0,82932.02,SBI,Central,None,24.95,0,1
8717,43,Medium,Student,575,2023-02-15,13042.69,0,0.0,Axis,South,None,35.85,0,0
8718,38,Low,Self-Employed,724,2021-07-31,10653.99,0,37813.11,RBL,East,None,18.02,0,0
8719,42,Medium,Unemployed,622,2022-03-07,28560.04,0,29279.85,HDFC,South,None,25.89,0,0
8720,28,Medium,Employed,771,2022-05-21,14037.04,0,27075.52,Axis,South,None,55.13,0,0
8721,33,Medium,Employed,749,2020-10-17,4382.82,0,6807.44,Federal,North,None,55.13,0,1
8722,38,Low,Employed,595,2022-06-12,6292.05,0,20284.54,SBI,North,None,20.71,0,1
8723,39,Medium,Student,738,2020-05-13,31421.26,0,85601.52,HDFC,South,None,0.0,0,1
8724,40,Medium,Self-Employed,793,2023-02-07,37343.31,0,124358.61,Kotak Mahindra,West,None,62.61,0,1
8725,35,Medium,Employed,762,2020-08-30,0.0,0,0.0,IDFC First,Central,None,39.16,0,0
8726,33,Low,Employed,764,2021-08-28,9327.18,1,18755.37,ICICI,East,Overspending,27.42,0,1
8727,68,Medium,Employed,685,2022-06-13,23677.06,0,35951.57,Kotak Mahindra,West,None,17.18,0,1
8728,46,Low,Employed,671,2022-10-11,15310.37,0,47076.39,HDFC,West,None,33.91,0,1
8729,41,High,Self-Employed,692,2023-01-27,43337.31,1,131124.91,SBI,East,Medical,37.42,0,0
8730,34,Medium,Employed,755,2020-03-28,21849.55,0,39305.42,HDFC,East,None,54.13,1,1
8731,32,Low,Unemployed,683,2021-07-21,6224.88,0,9526.41,Axis,West,None,85.18,0,1
8732,35,Low,Student,633,2022-01-16,3229.45,0,9082.04,HDFC,North,None,27.62,0,0
8733,39,Medium,Unemployed,597,2020-08-22,14334.22,0,54547.06,ICICI,Central,None,66.12,0,1
8734,18,Low,Student,570,2022-12-09,9960.73,0,25001.79,HDFC,South,None,29.57,0,1
8735,21,High,Employed,738,2020-07-25,16561.76,0,37515.15,SBI,South,None,30.91,0,1
8736,30,Medium,Student,636,2021-12-25,32076.44,0,71405.72,HDFC,West,None,2.7,0,0
8737,39,Low,Employed,681,2021-10-26,9326.0,0,9816.96,Kotak Mahindra,North,None,6.76,0,1
8738,34,Medium,Unemployed,733,2022-08-12,4424.24,0,16263.46,Axis,East,None,1.85,0,0
8739,51,Low,Employed,735,2022-10-29,9335.16,0,21211.82,SBI,Central,None,64.97,0,0
8740,22,High,Employed,719,2020-08-05,28707.18,0,46808.36,IDFC First,East,None,51.34,0,1
8741,29,Low,Employed,749,2021-07-30,16296.67,0,13271.76,ICICI,South,None,72.06,0,1
8742,52,High,Employed,785,2023-09-22,8405.15,0,27369.56,Kotak Mahindra,South,None,13.13,0,0
8743,38,Medium,Student,562,2020-12-16,18747.18,0,62222.18,Axis,West,None,35.41,0,1
8744,45,High,Unemployed,596,2022-06-24,23182.22,0,61783.71,SBI,South,None,33.31,0,1
8745,57,Low,Employed,686,2021-11-05,11490.65,0,35827.72,HDFC,East,None,38.35,0,1
8746,30,Low,Employed,641,2022-07-28,12738.52,0,30098.53,ICICI,Central,None,13.72,1,1
8747,36,Medium,Self-Employed,664,2022-07-17,6283.8,0,8156.21,HDFC,South,None,58.02,0,0
